(0, 6.683757214720476e-05)
(1, 1.796796512354426e-05)
(2, 1.796796512354426e-05)
(3, 1.4735888589689772e-05)
(4, 1.4735888589689772e-05)
(5, 1.4735888589689772e-05)
(6, 1.4735888589689772e-05)
(7, 1.4735888589689772e-05)
(8, 1.4735888589689772e-05)
(9, 1.4735888589689772e-05)
(10, 1.4735888589689772e-05)
(11, 1.4735888589689772e-05)
(12, 1.4735888589689772e-05)
(13, 1.4735888589689772e-05)
(14, 1.4735888589689772e-05)
(15, 3.6394543013740233e-06)
(16, 3.6394543013740233e-06)
(17, 3.6394543013740233e-06)
(18, 3.6394543013740233e-06)
(19, 3.6394543013740233e-06)
(20, 3.6394543013740233e-06)
(21, 3.6394543013740233e-06)
(22, 3.6394543013740233e-06)
(23, 3.6394543013740233e-06)
(24, 3.6394543013740233e-06)
(25, 3.6394543013740233e-06)
(26, 3.6394543013740233e-06)
(27, 3.6394543013740233e-06)
(28, 3.197562969958767e-08)
(29, 3.197562969958767e-08)
(30, 3.197562969958767e-08)
(31, 3.197562969958767e-08)
(32, 3.197562969958767e-08)
(33, 3.197562969958767e-08)
(34, 3.197562969958767e-08)
(35, 3.197562969958767e-08)
(36, 3.197562969958767e-08)
(37, 3.197562969958767e-08)
(38, 3.197562969958767e-08)
(39, 3.197562969958767e-08)
(40, 3.197562969958767e-08)
(41, 1.9855471045104878e-08)
(42, 1.9855471045104878e-08)
(43, 1.9855471045104878e-08)
(44, 1.9855471045104878e-08)
(45, 1.9855471045104878e-08)
(46, 1.9855471045104878e-08)
(47, 1.9855471045104878e-08)
(48, 1.9855471045104878e-08)
(49, 1.9855471045104878e-08)
(50, 1.9855471045104878e-08)
(51, 1.9855471045104878e-08)
(52, 1.9855471045104878e-08)
(53, 1.9855471045104878e-08)
(54, 1.9855471045104878e-08)
(55, 1.9855471045104878e-08)
(56, 1.9855471045104878e-08)
(57, 1.9855471045104878e-08)
(58, 1.9855471045104878e-08)
(59, 1.9855471045104878e-08)
(60, 1.9855471045104878e-08)
(61, 1.9855471045104878e-08)
(62, 1.9855471045104878e-08)
(63, 1.9855471045104878e-08)
(64, 1.9855471045104878e-08)
(65, 1.9855471045104878e-08)
(66, 1.9855471045104878e-08)
(67, 1.9855471045104878e-08)
(68, 1.9855471045104878e-08)
(69, 1.9855471045104878e-08)
(70, 1.9855471045104878e-08)
(71, 1.9855471045104878e-08)
(72, 1.9855471045104878e-08)
(73, 1.9855471045104878e-08)
(74, 1.9855471045104878e-08)
(75, 1.9855471045104878e-08)
(76, 1.9855471045104878e-08)
(77, 1.9855471045104878e-08)
(78, 1.9855471045104878e-08)
(79, 1.9855471045104878e-08)
(80, 1.9855471045104878e-08)
(81, 1.9855471045104878e-08)
(82, 1.9855471045104878e-08)
