(0, 199.8396601125036)
(1, 12.268659652462105)
(2, 8.38154343694146)
(3, 8.38154343694146)
(4, 8.38154343694146)
(5, 5.723176546173513)
(6, 4.384753401199937)
(7, 4.384753401199937)
(8, 4.384753401199937)
(9, 4.384753401199937)
(10, 4.384753401199937)
(11, 4.384753401199937)
(12, 4.384753401199937)
(13, 4.384753401199937)
(14, 4.384753401199937)
(15, 4.384753401199937)
(16, 4.384753401199937)
(17, 4.384753401199937)
(18, 2.060761416358334)
(19, 2.060761416358334)
(20, 2.060761416358334)
(21, 2.060761416358334)
(22, 2.060761416358334)
(23, 2.060761416358334)
(24, 2.060761416358334)
(25, 2.060761416358334)
(26, 2.060761416358334)
(27, 2.060761416358334)
(28, 2.060761416358334)
(29, 2.060761416358334)
(30, 2.060761416358334)
(31, 2.060761416358334)
(32, 2.060761416358334)
(33, 2.060761416358334)
(34, 2.060761416358334)
(35, 2.060761416358334)
(36, 2.060761416358334)
(37, 2.060761416358334)
(38, 2.060761416358334)
(39, 2.060761416358334)
(40, 2.060761416358334)
(41, 2.060761416358334)
(42, 2.060761416358334)
(43, 2.060761416358334)
(44, 2.060761416358334)
(45, 2.060761416358334)
(46, 2.060761416358334)
(47, 2.060761416358334)
(48, 2.060761416358334)
(49, 2.060761416358334)
(50, 2.060761416358334)
(51, 2.060761416358334)
(52, 2.060761416358334)
(53, 2.060761416358334)
(54, 2.060761416358334)
(55, 2.060761416358334)
(56, 2.060761416358334)
(57, 2.060761416358334)
(58, 2.060761416358334)
(59, 2.060761416358334)
(60, 2.060761416358334)
(61, 2.060761416358334)
(62, 2.060761416358334)
(63, 2.060761416358334)
(64, 2.060761416358334)
(65, 2.060761416358334)
(66, 2.060761416358334)
(67, 2.060761416358334)
(68, 2.060761416358334)
(69, 2.060761416358334)
(70, 2.060761416358334)
(71, 2.060761416358334)
(72, 2.060761416358334)
(73, 2.060761416358334)
(74, 2.060761416358334)
(75, 2.027380180872761)
(76, 2.027380180872761)
(77, 2.027380180872761)
(78, 2.027380180872761)
(79, 2.027380180872761)
(80, 2.027380180872761)
(81, 2.027380180872761)
(82, 2.027380180872761)
(83, 2.027380180872761)
(84, 2.027380180872761)
(85, 2.027380180872761)
(86, 2.027380180872761)
(87, 2.027380180872761)
(88, 2.027380180872761)
(89, 2.027380180872761)
(90, 2.027380180872761)
(91, 2.027380180872761)
(92, 2.027380180872761)
(93, 2.027380180872761)
(94, 2.027380180872761)
(95, 2.027380180872761)
(96, 2.027380180872761)
(97, 2.027380180872761)
(98, 2.027380180872761)
(99, 2.027380180872761)
(100, 2.027380180872761)
(101, 2.027380180872761)
(102, 2.027380180872761)
(103, 2.027380180872761)
(104, 2.027380180872761)
(105, 2.027380180872761)
(106, 2.027380180872761)
(107, 2.027380180872761)
(108, 2.027380180872761)
(109, 2.027380180872761)
(110, 2.027380180872761)
(111, 2.027380180872761)
(112, 2.027380180872761)
(113, 2.027380180872761)
(114, 2.027380180872761)
(115, 2.027380180872761)
(116, 2.027380180872761)
(117, 2.027380180872761)
(118, 2.027380180872761)
(119, 2.027380180872761)
(120, 2.027380180872761)
(121, 2.027380180872761)
(122, 2.027380180872761)
(123, 2.027380180872761)
(124, 2.027380180872761)
(125, 2.027380180872761)
(126, 2.027380180872761)
(127, 2.027380180872761)
(128, 2.027380180872761)
(129, 2.027380180872761)
(130, 2.027380180872761)
(131, 2.027380180872761)
(132, 2.027380180872761)
(133, 2.027380180872761)
(134, 2.027380180872761)
(135, 2.027380180872761)
(136, 2.027380180872761)
(137, 2.027380180872761)
(138, 2.027380180872761)
(139, 2.027380180872761)
(140, 2.027380180872761)
(141, 2.027380180872761)
(142, 2.027380180872761)
(143, 2.027380180872761)
(144, 2.027380180872761)
(145, 2.027380180872761)
(146, 2.027380180872761)
(147, 2.027380180872761)
(148, 2.027380180872761)
(149, 2.027380180872761)
(150, 2.027380180872761)
(151, 2.027380180872761)
(152, 2.027380180872761)
(153, 2.027380180872761)
(154, 2.027380180872761)
(155, 2.027380180872761)
(156, 2.027380180872761)
(157, 2.027380180872761)
(158, 2.027380180872761)
(159, 2.027380180872761)
(160, 2.027380180872761)
(161, 2.027380180872761)
(162, 2.027380180872761)
(163, 2.027380180872761)
(164, 2.027380180872761)
(165, 2.027380180872761)
(166, 2.027380180872761)
(167, 2.027380180872761)
(168, 2.027380180872761)
(169, 2.027380180872761)
(170, 2.027380180872761)
(171, 2.027380180872761)
(172, 2.027380180872761)
(173, 2.027380180872761)
(174, 2.027380180872761)
(175, 2.027380180872761)
(176, 2.027380180872761)
(177, 2.027380180872761)
(178, 2.027380180872761)
(179, 2.027380180872761)
(180, 2.027380180872761)
(181, 2.027380180872761)
(182, 2.027380180872761)
(183, 2.027380180872761)
(184, 2.027380180872761)
(185, 2.027380180872761)
(186, 2.027380180872761)
(187, 2.027380180872761)
(188, 2.027380180872761)
(189, 2.027380180872761)
(190, 2.027380180872761)
(191, 2.027380180872761)
(192, 2.027380180872761)
(193, 2.027380180872761)
(194, 2.027380180872761)
(195, 2.027380180872761)
(196, 2.027380180872761)
(197, 2.027380180872761)
(198, 2.027380180872761)
(199, 2.027380180872761)
(200, 2.027380180872761)
(201, 2.027380180872761)
(202, 2.027380180872761)
(203, 2.027380180872761)
(204, 2.027380180872761)
(205, 2.027380180872761)
(206, 2.027380180872761)
(207, 2.027380180872761)
(208, 2.027380180872761)
(209, 2.027380180872761)
(210, 2.027380180872761)
(211, 2.027380180872761)
(212, 2.027380180872761)
(213, 2.027380180872761)
(214, 2.027380180872761)
(215, 2.027380180872761)
(216, 2.027380180872761)
(217, 2.027380180872761)
(218, 2.027380180872761)
(219, 2.027380180872761)
(220, 2.027380180872761)
(221, 2.027380180872761)
(222, 2.027380180872761)
(223, 2.027380180872761)
(224, 2.027380180872761)
(225, 2.027380180872761)
(226, 2.027380180872761)
elapsed time:65.8387144
