(332, 1.0646562786867735)
(333, 1.0646562786867735)
(334, 1.0646562786867735)
(335, 1.0646562786867735)
(336, 1.0646562786867735)
(337, 1.0639055395252317)
(338, 1.0639055395252317)
(339, 1.0639055395252317)
(340, 1.0639055395252317)
(341, 1.0639055395252317)
(342, 1.0639055395252317)
(343, 1.0639055395252317)
(344, 1.0639055395252317)
(345, 1.0639055395252317)
(346, 1.0639055395252317)
(347, 1.0639055395252317)
(348, 1.0639055395252317)
(349, 1.0639055395252317)
(350, 1.0639055395252317)
(351, 1.0639055395252317)
(352, 1.0639055395252317)
(353, 1.0639055395252317)
(354, 1.0639055395252317)
(355, 1.0639055395252317)
(356, 1.0639055395252317)
(357, 1.0639055395252317)
(358, 1.0639055395252317)
(359, 1.052876060169756)
(360, 1.052876060169756)
(361, 1.052876060169756)
(362, 1.0507238827088292)
(363, 1.0507238827088292)
(364, 1.0507238827088292)
(365, 1.0507238827088292)
(366, 1.0507238827088292)
(367, 1.0507238827088292)
(368, 1.0507238827088292)
(369, 1.0507238827088292)
(370, 1.0507238827088292)
(371, 1.0500016372234295)
(372, 1.049385922407058)
(373, 1.049385922407058)
(374, 1.049385922407058)
(375, 1.049385922407058)
(376, 1.0479777439009121)
(377, 1.0479777439009121)
(378, 1.0479777439009121)
(379, 1.0479777439009121)
(380, 1.0479777439009121)
(381, 1.0479777439009121)
(382, 1.0479777439009121)
(383, 1.0479777439009121)
(384, 1.0479777439009121)
(385, 1.0479775629928572)
(386, 1.0479775629928572)
(387, 1.0479775629928572)
(388, 1.0479775629928572)
(389, 1.0479775629928572)
(390, 1.0479775629928572)
(391, 1.0479775629928572)
(392, 1.0479775629928572)
(393, 1.0479775629928572)
(394, 1.0479775629928572)
(395, 1.0479775629928572)
(396, 1.0479775629928572)
(397, 1.0479775629928572)
(398, 1.0479775629928572)
(399, 1.0479775629928572)
(400, 1.0479775629928572)
(401, 1.0479775629928572)
(402, 1.0479775629928572)
(403, 1.0479775629928572)
(404, 1.0479775629928572)
(405, 1.0479775629928572)
(406, 1.0479775629928572)
(407, 1.0479775629928572)
(408, 1.0479775629928572)
(409, 1.0479775629928572)
(410, 1.0479775629928572)
(411, 1.0479775629928572)
(412, 1.0479775629928572)
(413, 1.0479775629928572)
(414, 1.0479775629928572)
(415, 1.0479775629928572)
(416, 1.0479775629928572)
(417, 1.0479775629928572)
(418, 1.0479775629928572)
(419, 1.0479775629928572)
(420, 1.0479775629928572)
(421, 1.0479775629928572)
(422, 1.0479775629928572)
(423, 1.0479775629928572)
(424, 1.0479775629928572)
(425, 1.0479775629928572)
(426, 1.0479775629928572)
(427, 1.0479775629928572)
(428, 1.0479775629928572)
(429, 1.0479775629928572)
(430, 1.0479775629928572)
(431, 1.0479775629928572)
(432, 1.0479775629928572)
(433, 1.0479775629928572)
(434, 1.0479775629928572)
(435, 1.0479775629928572)
(436, 1.0479775629928572)
(437, 1.0479775629928572)
(438, 1.0479775629928572)
(439, 1.0479775629928572)
(440, 1.0479775629928572)
(441, 1.0479775629928572)
(442, 1.0479775629928572)
(443, 1.0479775629928572)
(444, 1.0479775629928572)
(445, 1.0479775629928572)
(446, 1.0479775629928572)
(447, 1.0479775629928572)
(448, 1.0479775629928572)
(449, 1.0479775629928572)
(450, 1.0479775629928572)
(451, 1.0479775629928572)
(452, 1.0479775629928572)
(453, 1.0479775629928572)
(454, 1.0479775629928572)
(455, 1.0479775629928572)
(456, 1.0479775629928572)
(457, 1.0479775629928572)
(458, 1.0479775629928572)
(459, 1.0479775629928572)
(460, 1.0479775629928572)
(461, 1.0479775629928572)
(462, 1.0479775629928572)
(463, 1.0479775629928572)
(464, 1.0479775629928572)
(465, 1.0479775629928572)
(466, 1.0479775629928572)
(467, 1.0479775629928572)
(468, 1.0479775629928572)
(469, 1.0479775629928572)
(470, 1.0479775629928572)
(471, 1.0479775629928572)
(472, 1.0479775629928572)
(473, 1.0479775629928572)
(474, 1.0479775629928572)
(475, 1.0479775629928572)
(476, 1.0479775629928572)
(477, 1.0479775629928572)
(478, 1.0479775629928572)
(479, 1.0479775629928572)
(480, 1.0479775629928572)
(481, 1.0479775629928572)
(482, 1.0479775629928572)
(483, 1.0479775629928572)
(484, 1.0479775629928572)
(485, 1.0479775629928572)
(486, 1.0479775629928572)
(487, 1.0479775629928572)
(488, 1.0479775629928572)
(489, 1.0479775629928572)
(490, 1.0479775629928572)
(491, 1.0479775629928572)
(492, 1.0479775629928572)
(493, 1.0479775629928572)
(494, 1.0479775629928572)
(495, 1.0479775629928572)
(496, 1.0479775629928572)
(497, 1.0479775629928572)
(498, 1.0479775629928572)
(499, 1.0479775629928572)
(500, 1.0479775629928572)
elapsed time:0.1829347
